timestamp, 88.3, 89.3, 90.1, 90.7, 91.3, 92.1, 92.7, 93.3, 93.9, 94.5, 95.3, 96.1, 96.9, 97.7, 98.5, 99.3, 100.1, 100.7, 101.3, 102.1, 102.7, 103.3, 104.1, 104.9, 105.7, 106.5, 107.1, 107.7, illegal, not found
07-27 17:21, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27, [94.1  96.5  96.7  98.9  104.5]
07-27 17:38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 195, [88.5  88.5  88.5  88.5  88.5  88.5  88.5  88.5  88.5  88.5  88.5  88.5  91.7  91.7  91.7  91.7  91.7  91.7  91.7  91.7  91.7  91.7  91.7  91.7  92.7  91.7  92.7  91.7  92.7  91.7  92.7  91.7  92.7  91.7  92.7  91.7  92.7  91.7  92.7  91.7  92.7  91.7  92.7  91.7  92.7  92.7  92.7  92.7  92.7  92.7  92.7  92.7  92.7  92.7  94.1  96.3  94.1  96.3  95.3  96.3  95.3  96.3  96.5  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.3  96.5  96.7  96.3  96.5  96.3  96.5  96.7  96.3  96.5  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.3  96.5  96.7  96.3  96.5  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.3  96.5  96.7  96.3  96.5  96.5  96.7  96.5  96.7  96.6  96.7  97.7  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  101.3  101.3  102.1  102.1  103.3  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  105.7  106.9]
07-27 18:01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 195, [88.5  88.5  91.7  91.7  91.7  91.7  91.7  91.7  91.7  91.7  92.7  92.7  92.7  91.7  92.7  91.7  92.7  91.7  92.7  91.7  91.7  92.7  91.7  92.7  91.7  92.7  91.7  92.7  92.7  92.7  92.7  92.7  92.7  92.7  92.7  92.7  92.7  94.1  96.3  94.1  96.3  95.3  96.3  96.5  96.3  96.5  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.6  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.3  96.5  96.7  96.4  96.6  96.5  96.7  96.5  96.7  96.6  96.7  97.7  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  98.9  102.1  102.1  103.3  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  104.5  106.9]
